"siteAQ","Municipio","countAQ","siteMto","dist","countMto","ws","wd","air_temp","atmos_pres","visibility","dew_point","RH","ceil_hgt","pwc","precip","cl_1","cl_2","cl_3","cl","cl_1_height","cl_2_height","cl_3_height","precip_12","precip_6"
"es1426a","Madrid",289178,"082200-99999",7.65552906932604,21080,0.695872865275142,0.807163187855787,0.852609108159393,0,0,0.732685009487666,0.732685009487666,0,0.0569259962049336,0.0669829222011385,0,0,0,0,0,0,0,0,0
"es1426a","Madrid",289178,"082220-99999",3.34497579723684,20854,0.870192768773377,0.844873885105975,0.976743070873693,0.548959432243215,0,0.548959432243215,0.548959432243215,0,0.036347942840702,0.0375467536204086,0,0,0,0,0,0,0,0,4.79524311882612e-05
"es1438a","Barcelona",244311,"081763-99999",15.3113661341784,52276,0.999866095340118,0.735480909021348,0.997341036039483,0,0.499292218226337,0.996805417399954,0.996461091131686,0.41653913841916,0.0383541204376769,0,0.377878950187467,0.133847272170786,0.0334379064962889,0.377878950187467,0.377878950187467,0.133847272170786,0.0334379064962889,0,0
"es1438a","Barcelona",244311,"081800-99999",3.92517338628133,20764,0.988874975919861,0.988874975919861,0.986804083991524,0,0,0.625939125409362,0.625939125409362,0,0.0412251974571374,0.0481602774031978,0,0,0,0,0,0,0,0,0
"es1438a","Barcelona",244311,"081810-99999",11.6861277244228,78968,0.999328842062608,0.967771755647857,0.999202208489515,0.330349002127444,0.581944585148415,0.998986931415257,0.998974268057948,0.206552021071827,0.0289864248809644,0.0117642589403303,0.549425083578158,0.113501671563165,0.0272135548576639,0.549425083578158,0.558631344342012,0.113501671563165,0.0272008915003546,0,0
"es1479a","Cádiz",301726,"084490-13025",17.5836961334669,40627,0.996406330765255,0.886848647451202,0.996307874073892,0,0.559061707731312,0.99623403155537,0.99623403155537,0.227902626332242,0.00115686612351392,0,0.391611489895882,0.128732123956974,0.0272971176803604,0.391611489895882,0.391611489895882,0.128732123956974,0.0272971176803604,0,0
"es1479a","Cádiz",301726,"084520-99999",1.78970978874477,24453,0.977998609577557,0.975422238580133,0.977426082689241,0.977426082689241,0,0.977426082689241,0.977426082689241,0,0.034596981965403,0.0281356070829755,0,0,0,0,0,0,0,0,0
"es1479a","Cádiz",301726,"084530-99999",7.51029680964662,24536,0.988669709814151,0.978358330616237,0.985979784805999,0.969432670361917,0,0.969514183240952,0.969514183240952,0,0.0396152592109553,0.0471552005216824,0,0,0,0,0,0,0,0,0
"es1480a","Barcelona",284021,"081810-99999",12.9456888999302,78968,0.999328842062608,0.967771755647857,0.999202208489515,0.330349002127444,0.581944585148415,0.998986931415257,0.998974268057948,0.206552021071827,0.0289864248809644,0.0117642589403303,0.549425083578158,0.113501671563165,0.0272135548576639,0.549425083578158,0.558631344342012,0.113501671563165,0.0272008915003546,0,0
"es1480a","Barcelona",284021,"081800-99999",2.64791099141519,20764,0.988874975919861,0.988874975919861,0.986804083991524,0,0,0.625939125409362,0.625939125409362,0,0.0412251974571374,0.0481602774031978,0,0,0,0,0,0,0,0,0
"es1480a","Barcelona",284021,"081763-99999",13.8817343696629,52276,0.999866095340118,0.735480909021348,0.997341036039483,0,0.499292218226337,0.996805417399954,0.996461091131686,0.41653913841916,0.0383541204376769,0,0.377878950187467,0.133847272170786,0.0334379064962889,0.377878950187467,0.377878950187467,0.133847272170786,0.0334379064962889,0,0
"es1492a","Vitoria",354064,"080840-99999",52.8053142814268,72984,0.999506741203551,0.80788940041653,0.99634166392634,0.354666776279733,0.374246410172093,0.995985421462238,0.995560670831963,0.31541159706237,0.0543543790419818,0.0391044612517812,0.401910007672915,0.124205305272388,0.0191685848953195,0.401910007672915,0.407102926668859,0.124205305272388,0.0191685848953195,0,0
"es1492a","Vitoria",354064,"080910-99999",49.7782527401964,20879,0.978111978543034,0.978111978543034,0.978111978543034,0,0,0.972460366875808,0.972460366875808,0,0.0927247473538005,0.105847981225154,0,0,0,0,0,0,0,0,0
"es1492a","Vitoria",354064,"080800-99999",5.47275919638933,78801,1,0.792324970495298,0.999302039314222,0.328371467367165,0.364931917107651,0.998401035519854,0.998350274742706,0.397139630207738,0.0288955723912133,0.108158525907032,0.669458509409779,0.267648887704471,0.0392000101521554,0.669458509409779,0.658963718734534,0.267648887704471,0.0392000101521554,0,1.26901942868745e-05
"es1494a","San Sebastián",355299,"076000-99999",24.067317735007,25430,0.993865513173417,0.989107353519465,0.993432953204876,0.993354305937869,0.218993314982304,0.990758946126622,0.990758946126622,0.187495084545812,0,0.990601651592607,0.198584349193866,0.0850963429020841,0.00975226110892646,0.198584349193866,0.198584349193866,0.0850963429020841,0.00975226110892646,0,0
"es1494a","San Sebastián",355299,"080290-99999",14.2651319809289,59082,0.999830743712129,0.797755661622829,0.999221421075793,0.0918046105412816,0.500592397007549,0.998967536643986,0.998950611015199,0.54104464980874,0.040824616634508,0.0611353711790393,0.652262956568836,0.329812802545615,0.121187502115704,0.652262956568836,0.64755763176602,0.329812802545615,0.121187502115704,0.0177211333401036,0.0101892285298399
"es1494a","San Sebastián",355299,"080270-99999",6.3406938157437,8625,0.999188405797101,0.997913043478261,0.999768115942029,0.999884057971015,0.999884057971015,0.990492753623188,0.990376811594203,0.738434782608696,0,0.518724637681159,0.875130434782609,0,0,0.875130434782609,0.926376811594203,0,0,0.0750144927536232,0.134376811594203
"es1502a","Vitoria",273962,"080800-99999",4.7206883818778,78801,1,0.792324970495298,0.999302039314222,0.328371467367165,0.364931917107651,0.998401035519854,0.998350274742706,0.397139630207738,0.0288955723912133,0.108158525907032,0.669458509409779,0.267648887704471,0.0392000101521554,0.669458509409779,0.658963718734534,0.267648887704471,0.0392000101521554,0,1.26901942868745e-05
"es1502a","Vitoria",273962,"080910-99999",48.8853114791864,20879,0.978111978543034,0.978111978543034,0.978111978543034,0,0,0.972460366875808,0.972460366875808,0,0.0927247473538005,0.105847981225154,0,0,0,0,0,0,0,0,0
"es1502a","Vitoria",273962,"080250-99999",53.0238789960061,80098,0.999912607056356,0.793690229468901,0.998963769382506,0.323690978551275,0.369722090439212,0.998576743489226,0.998539289370521,0.380571300157307,0.0642962371095408,0.106956478314065,0.541112137631402,0.272815800644211,0.102873979375265,0.541112137631402,0.530038203201079,0.272815800644211,0.102873979375265,0,0
"es1521a","Madrid",325840,"082200-99999",3.18608298548,21080,0.695872865275142,0.807163187855787,0.852609108159393,0,0,0.732685009487666,0.732685009487666,0,0.0569259962049336,0.0669829222011385,0,0,0,0,0,0,0,0,0
"es1521a","Madrid",325840,"082210-99999",12.3347063140363,78975,0.999962013295347,0.866350110794555,0.999480848369737,0.32957264957265,0.752136752136752,0.999810066476733,0.999442861665084,0.282722380500158,0.000506489395378284,0.109249762583096,0.510047483380817,0.132231718898386,0.0285280151946819,0.510047483380817,0.438733776511554,0.132231718898386,0.0285280151946819,3.79867046533713e-05,0
"es1521a","Madrid",325840,"082220-99999",7.23066839321225,20854,0.870192768773377,0.844873885105975,0.976743070873693,0.548959432243215,0,0.548959432243215,0.548959432243215,0,0.036347942840702,0.0375467536204086,0,0,0,0,0,0,0,0,4.79524311882612e-05
"es1525a","Madrid",385451,"082220-99999",3.71562349202969,20854,0.870192768773377,0.844873885105975,0.976743070873693,0.548959432243215,0,0.548959432243215,0.548959432243215,0,0.036347942840702,0.0375467536204086,0,0,0,0,0,0,0,0,4.79524311882612e-05
"es1525a","Madrid",385451,"082200-99999",1.04016862596507,21080,0.695872865275142,0.807163187855787,0.852609108159393,0,0,0.732685009487666,0.732685009487666,0,0.0569259962049336,0.0669829222011385,0,0,0,0,0,0,0,0,0
"es1525a","Madrid",385451,"082230-99999",10.6074262383073,41241,0.999975752285347,0.745932445866977,0.999393807133678,0.078659586333988,0.678378312844014,0.998690623408744,0.998569384835479,0.247132707742295,0.00564971751412429,0.155524841783662,0.442908755849761,0.125045464464974,0.0156397759511166,0.442908755849761,0.428432870201983,0.125045464464974,0.0156397759511166,0.0518173662132344,0.0259208069639436
"es1560a","Granada",225070,"084190-99999",14.5784351539425,104995,0.999390447164151,0.606181246726035,0.999057097957046,0.329606171722463,0.590009048049907,0.998476117910377,0.998323729701414,0.315500738130387,0.0382780132387257,0.0270012857755131,0.361274346397447,0.119424734511167,0.0365255488356588,0.361274346397447,0.36467450830992,0.119424734511167,0.0365065003095386,0,0
"es1560a","Granada",225070,"080144-99999",7.31486853336298,12256,0.998531331592689,0.685296997389034,0.99918407310705,0,0.603867493472585,0.998449738903394,0.998123368146214,0.244696475195822,0,0,0.44769908616188,0.174771540469974,0.0320659268929504,0.44769908616188,0.447454308093995,0.174771540469974,0.0320659268929504,0,0
"es1560a","Granada",225070,"084170-99999",67.7047647329024,31696,1,0.985171630489652,0.999936900555275,0.999558303886926,0.995961635537607,0.99987380111055,0.99987380111055,0.0186774356385664,0.104555779909137,0.996592629984856,0.0360297829379101,0.000220848056537102,0,0.0155855628470469,0.0240093387178193,0.000220848056537102,0,0,0
"es1563a","Alcalá de Henares",434597,"082270-99999",6.08118610888605,31168,0.999967915811088,0.87236909650924,0.999775410677618,0,0.664303131416838,0.999550821355236,0.999518737166324,0.236011293634497,0,0,0.414367299794661,0.153554928131417,0.0218172484599589,0.414367299794661,0.414335215605749,0.153554928131417,0.0218172484599589,0,0
"es1563a","Alcalá de Henares",434597,"082210-99999",16.071079929175,78975,0.999962013295347,0.866350110794555,0.999480848369737,0.32957264957265,0.752136752136752,0.999810066476733,0.999442861665084,0.282722380500158,0.000506489395378284,0.109249762583096,0.510047483380817,0.132231718898386,0.0285280151946819,0.510047483380817,0.438733776511554,0.132231718898386,0.0285280151946819,3.79867046533713e-05,0
"es1563a","Alcalá de Henares",434597,"082220-99999",26.7271751727634,20854,0.870192768773377,0.844873885105975,0.976743070873693,0.548959432243215,0,0.548959432243215,0.548959432243215,0,0.036347942840702,0.0375467536204086,0,0,0,0,0,0,0,0,4.79524311882612e-05
"es1564a","Alcobendas",419491,"082210-99999",8.38569957966097,78975,0.999962013295347,0.866350110794555,0.999480848369737,0.32957264957265,0.752136752136752,0.999810066476733,0.999442861665084,0.282722380500158,0.000506489395378284,0.109249762583096,0.510047483380817,0.132231718898386,0.0285280151946819,0.510047483380817,0.438733776511554,0.132231718898386,0.0285280151946819,3.79867046533713e-05,0
"es1564a","Alcobendas",419491,"082220-99999",14.0826768546603,20854,0.870192768773377,0.844873885105975,0.976743070873693,0.548959432243215,0,0.548959432243215,0.548959432243215,0,0.036347942840702,0.0375467536204086,0,0,0,0,0,0,0,0,4.79524311882612e-05
"es1564a","Alcobendas",419491,"082200-99999",11.7362959279078,21080,0.695872865275142,0.807163187855787,0.852609108159393,0,0,0.732685009487666,0.732685009487666,0,0.0569259962049336,0.0669829222011385,0,0,0,0,0,0,0,0,0
"es1567a","Leganés",435987,"082230-99999",4.33502688771549,41241,0.999975752285347,0.745932445866977,0.999393807133678,0.078659586333988,0.678378312844014,0.998690623408744,0.998569384835479,0.247132707742295,0.00564971751412429,0.155524841783662,0.442908755849761,0.125045464464974,0.0156397759511166,0.442908755849761,0.428432870201983,0.125045464464974,0.0156397759511166,0.0518173662132344,0.0259208069639436
"es1567a","Leganés",435987,"082240-99999",5.70172192220295,24847,0.99967802954079,0.820702700527227,0.999879261077796,0.217611784118807,0.709461906870045,0.999195073851974,0.999154827544573,0.304181591338995,0,0.260313116271582,0.507022980641526,0.164728136193504,0.0378717752646195,0.507022980641526,0.487221797400089,0.164728136193504,0.0378717752646195,0.0868112850645953,0.043385519378597
"es1567a","Leganés",435987,"082220-99999",10.5148291386553,20854,0.870192768773377,0.844873885105975,0.976743070873693,0.548959432243215,0,0.548959432243215,0.548959432243215,0,0.036347942840702,0.0375467536204086,0,0,0,0,0,0,0,0,4.79524311882612e-05
"es1573a","Las Palmas de Gran Canaria",438274,"600200-99999",87.3987039744161,27970,0.999535216303182,0.999320700750804,0.999928494815874,0.999427958526993,0.978619949946371,0.999678226671434,0.999678226671434,0.0538434036467644,0.0864140150160887,0.113049696102967,0.0614587057561673,0,0,0.0614587057561673,0.0619949946371112,0,0,0,0
"es1573a","Las Palmas de Gran Canaria",438274,"600180-99999",95.2959721846085,24506,0.971884436464539,0.984983269403411,0.985146494735983,0.978331837101118,0,0.977597323104546,0.977597323104546,0,0.00938545662286787,0.0107320656165837,0,0,0,0,0,0,0,0,0
"es1573a","Las Palmas de Gran Canaria",438274,"600300-99999",22.8780023894573,105009,0.999942862040397,0.970545381824415,0.995781313982611,0.327362416554771,0.202439790875068,0.994657600777076,0.994657600777076,0.28404232018208,0.00570427296707901,0.10983820434439,0.656086621146759,0.164195449913817,0.00996105095753697,0.656086621146759,0.651744136216896,0.164195449913817,0.00996105095753697,0,0
"es1580a","Santander",281563,"080230-99999",2.5901401585729,25983,0.999961513297156,0.99953815956587,0.999884539891468,0.999268752645961,0.976099757533772,0.999730593080091,0.999730593080091,0.204325905399684,0.136858715313859,0.00969864911673017,0.276373013123966,0.000962167571104183,0,0.276373013123966,0.285494361698033,0.000962167571104183,0,0.000731247354039179,0.00161644151945503
"es1580a","Santander",281563,"080250-99999",74.6799379734395,80098,0.999912607056356,0.793690229468901,0.998963769382506,0.323690978551275,0.369722090439212,0.998576743489226,0.998539289370521,0.380571300157307,0.0642962371095408,0.106956478314065,0.541112137631402,0.272815800644211,0.102873979375265,0.541112137631402,0.530038203201079,0.272815800644211,0.102873979375265,0,0
"es1580a","Santander",281563,"080210-99999",3.84332775466891,78772,0.999936525669019,0.823338242014929,0.998502005788859,0.32803534250749,0.44471385771594,0.997702229218504,0.997638754887524,0.440473772406439,0.0992357690549942,0.108249124054232,0.508569034682374,0.25897527040065,0.0785558320215305,0.508569034682374,0.498946326105723,0.258962575534454,0.0785558320215305,0,0
"es1610a","Palma",382734,"083060-99999",6.98215355633658,105766,0.999479984115878,0.853809352722047,0.998997787568784,0.328338029234348,0.256330011534898,0.998458862016149,0.998373768507838,0.23452716373882,0.012140007185674,0.00941701491972846,0.598717924474784,0.145793544239169,0.0251782236257398,0.598717924474784,0.608342945748161,0.145793544239169,0.0251593139572263,0,0
"es1610a","Palma",382734,"083010-99999",2.96913413712222,21110,0.987588820464235,0.987683562292752,0.986546660350545,0.188157271435339,0,0.986546660350545,0.986546660350545,0,0.038986262434865,0.0467077214590242,0,0,0,0,0,0,0,0,0
"es1610a","Palma",382734,"083030-99999",18.857645976006,24532,0.982716451981086,0.982716451981086,0.982308821131583,0,0,0.556660688080874,0.556660688080874,0,0.0624082830588619,0.0754932333278983,0,0,0,0,0,0,0,0,0
"es1618a","Salamanca",287096,"082020-99999",14.0382640074482,74580,0.999289353714133,0.808581389112363,0.997385358004827,0,0.431255028157683,0.997626709573612,0.997076964333601,0.314776079377849,0.0607401448109413,0.0366318047733977,0.339219629927595,0.0939259855189059,0.0200858138911236,0.339219629927595,0.344985250737463,0.0939259855189059,0.0200858138911236,0,0
"es1618a","Salamanca",287096,"082010-99999",3.48766614650577,21094,0.886792452830189,0.886792452830189,0.886413198065801,0,0,0.886413198065801,0.886413198065801,0,0.0261685787427705,0.0516734616478619,0,0,0,0,0,0,0,0,0
"es1618a","Salamanca",287096,"081300-99999",60.0717412854206,24666,1,0.989175383118463,1,0.999675666909916,0.993432254925809,1,1,0.013378739965945,0.169099164842293,0.00644612016540988,0.0308521851941944,0,0,0.0308521851941944,0.0270818130219736,0,0,0.00243249817562637,0.00109462417903187
"es1625a","Valencia",315653,"082840-99999",5.96089096841238,78934,0.999949324752325,0.899663009602959,0.998783794055793,0.329123064838979,0.424278511161223,0.997567588111587,0.997567588111587,0.171472369321205,0.0122254035016596,0.109597891909697,0.462639673651405,0.08608457698837,0.0159880406415486,0.462639673651405,0.444067195378417,0.08608457698837,0.0159880406415486,0,0
"es1625a","Valencia",315653,"082850-99999",4.18944410998739,20224,0.981408227848101,0.981408227848101,0.98046875,0,0,0.724090189873418,0.724090189873418,0,0.0378757911392405,0.0443532436708861,0,0,0,0,0,0,0,0,0
"es1625a","Valencia",315653,"080143-99999",8.63304526397962,46754,0.998545578987894,0.744235787312316,0.998502801899303,0,0.392886170167258,0.998460024810711,0.998460024810711,0.558647388458742,0.0229071309406682,0,0.214099328399709,0.0645720152286435,0.0141164392351457,0.214099328399709,0.214099328399709,0.0645720152286435,0.0141164392351457,0,0
"es1631a","Valladolid",361767,"081400-99999",12.1398034837076,46666,0.999871426734668,0.950435006214374,0.998157116530236,0,0.652380748296404,0.997578536836241,0.997235674795354,0.316075943942056,0.0266146659237989,0.136801954313633,0.484614065915227,0.1382591179874,0.0272146744953499,0.484614065915227,0.477585394077058,0.1382591179874,0.0272146744953499,0.045836369090987,0.0228003257189388
"es1631a","Valladolid",361767,"081410-99999",2.15295833302528,26088,0.999961668199939,0.998045078196872,0.999961668199939,0.999961668199939,0.990953695185526,0.998045078196872,0.998045078196872,0.225007666360012,0.0753219871205152,0.0195492180312788,0.223972707758356,0.0011116222017786,0,0.223972707758356,0.251609935602576,0.0011116222017786,0,0.000728304201165287,0.00325820300521312
"es1631a","Valladolid",361767,"080720-99999",40.8641202830792,21097,0.965871924918235,0.965871924918235,0.965492724083993,0,0,0.965492724083993,0.965492724083993,0,0.0279186614210551,0.0457885007347016,0,0,0,0,0,0,0,0,0
"es1632a","Valladolid",480194,"081400-99999",12.916327929675,46666,0.999871426734668,0.950435006214374,0.998157116530236,0,0.652380748296404,0.997578536836241,0.997235674795354,0.316075943942056,0.0266146659237989,0.136801954313633,0.484614065915227,0.1382591179874,0.0272146744953499,0.484614065915227,0.477585394077058,0.1382591179874,0.0272146744953499,0.045836369090987,0.0228003257189388
"es1632a","Valladolid",480194,"081410-99999",1.41122334887268,26088,0.999961668199939,0.998045078196872,0.999961668199939,0.999961668199939,0.990953695185526,0.998045078196872,0.998045078196872,0.225007666360012,0.0753219871205152,0.0195492180312788,0.223972707758356,0.0011116222017786,0,0.223972707758356,0.251609935602576,0.0011116222017786,0,0.000728304201165287,0.00325820300521312
"es1632a","Valladolid",480194,"080720-99999",43.908421006506,21097,0.965871924918235,0.965871924918235,0.965492724083993,0,0,0.965492724083993,0.965492724083993,0,0.0279186614210551,0.0457885007347016,0,0,0,0,0,0,0,0,0
"es1635a","Alicante",305134,"084330-99999",71.4809843024893,87872,0.999510651857247,0.948060815731974,0.996085214857975,0.392889657683904,0.442518663510561,0.995823470502549,0.99566414785142,0.25193463219228,0.0237732155863074,0.124396849963583,0.291935997815004,0.0446786234522942,0.0080913146394756,0.291935997815004,0.275537144938092,0.0446786234522942,0.0080913146394756,3.41405680990532e-05,0
"es1635a","Alicante",305134,"083590-99999",2.58633915938344,34294,0.99615093019187,0.994955385781769,0.999883361520966,0.999445967224587,0.995159503120079,0.999825042281449,0.999825042281449,0.0477051379250015,0.0476468186854843,0.269930600104975,0.0514084096343384,0.0003499154371027,0,0.0514084096343384,0.0517583250714411,0.000379075056861259,0,0,2.91596197585583e-05
"es1635a","Alicante",305134,"083600-99999",11.4243923201987,104562,0.999980872592338,0.888621105181615,0.999349668139477,0.329335705131883,0.417226143340793,0.998469807387005,0.998441116275511,0.12936822172491,0.00863602455959144,0.10938008071766,0.350366289856736,0.0749603106291004,0.00835867714848607,0.350366289856736,0.332721256288135,0.0749603106291004,0.00835867714848607,0,9.56370383121975e-06
"es1673a","Vitoria",284442,"080800-99999",6.72487265476337,78801,1,0.792324970495298,0.999302039314222,0.328371467367165,0.364931917107651,0.998401035519854,0.998350274742706,0.397139630207738,0.0288955723912133,0.108158525907032,0.669458509409779,0.267648887704471,0.0392000101521554,0.669458509409779,0.658963718734534,0.267648887704471,0.0392000101521554,0,1.26901942868745e-05
"es1673a","Vitoria",284442,"080910-99999",49.3058120300299,20879,0.978111978543034,0.978111978543034,0.978111978543034,0,0,0.972460366875808,0.972460366875808,0,0.0927247473538005,0.105847981225154,0,0,0,0,0,0,0,0,0
"es1673a","Vitoria",284442,"080840-99999",51.3514175471373,72984,0.999506741203551,0.80788940041653,0.99634166392634,0.354666776279733,0.374246410172093,0.995985421462238,0.995560670831963,0.31541159706237,0.0543543790419818,0.0391044612517812,0.401910007672915,0.124205305272388,0.0191685848953195,0.401910007672915,0.407102926668859,0.124205305272388,0.0191685848953195,0,0
"es1697a","San Sebastián",400346,"080290-99999",18.5564587966287,59082,0.999830743712129,0.797755661622829,0.999221421075793,0.0918046105412816,0.500592397007549,0.998967536643986,0.998950611015199,0.54104464980874,0.040824616634508,0.0611353711790393,0.652262956568836,0.329812802545615,0.121187502115704,0.652262956568836,0.64755763176602,0.329812802545615,0.121187502115704,0.0177211333401036,0.0101892285298399
"es1697a","San Sebastián",400346,"080270-99999",2.07135560163817,8625,0.999188405797101,0.997913043478261,0.999768115942029,0.999884057971015,0.999884057971015,0.990492753623188,0.990376811594203,0.738434782608696,0,0.518724637681159,0.875130434782609,0,0,0.875130434782609,0.926376811594203,0,0,0.0750144927536232,0.134376811594203
"es1697a","San Sebastián",400346,"076000-99999",28.360862659443,25430,0.993865513173417,0.989107353519465,0.993432953204876,0.993354305937869,0.218993314982304,0.990758946126622,0.990758946126622,0.187495084545812,0,0.990601651592607,0.198584349193866,0.0850963429020841,0.00975226110892646,0.198584349193866,0.198584349193866,0.0850963429020841,0.00975226110892646,0,0
"es1834a","Castellón de la Plana",295845,"082860-99999",5.55344335965475,25547,0.999491133988335,0.997964535953341,0.999921712921282,0.999647708145771,0.996516224997064,0.999725995224488,0.999725995224488,0.0345637452538459,0.0600461893764434,0.397346068031471,0.0553098211140251,0.000156574157435315,0,0.0553098211140251,0.0532352135280072,0.000156574157435315,0,0,0
"es1834a","Castellón de la Plana",295845,"080143-99999",57.8690776941937,46754,0.998545578987894,0.744235787312316,0.998502801899303,0,0.392886170167258,0.998460024810711,0.998460024810711,0.558647388458742,0.0229071309406682,0,0.214099328399709,0.0645720152286435,0.0141164392351457,0.214099328399709,0.214099328399709,0.0645720152286435,0.0141164392351457,0,0
"es1834a","Castellón de la Plana",295845,"082850-99999",63.9968252759208,20224,0.981408227848101,0.981408227848101,0.98046875,0,0,0.724090189873418,0.724090189873418,0,0.0378757911392405,0.0443532436708861,0,0,0,0,0,0,0,0,0
"es1836a","Zaragoza",153800,"080940-99999",65.7332326448619,78005,0.9995769501955,0.901942183193385,0.995295173386321,0.330312159476957,0.366104736875841,0.991795397730915,0.991539003910006,0.308185372732517,0.0750721107621306,0.123633100442279,0.264085635536184,0.064931735145183,0.0151015960515352,0.264085635536184,0.264585603486956,0.0647650791615922,0.0151015960515352,0,0
"es1836a","Zaragoza",153800,"081600-99999",15.1915626672097,78640,0.999961851475076,0.947240590030519,0.999949135300102,0.330480671414039,0.453942014242116,0.999898270600203,0.999898270600203,0.219481180061038,0.0193031536113937,0.110478128179044,0.458977619532045,0.118107833163784,0.0204094608341811,0.458977619532045,0.44089521871821,0.118107833163784,0.0204094608341811,0.000254323499491353,0.000139877924720244
"es1836a","Zaragoza",153800,"080142-99999",78.8282703723504,51231,0.999824325115653,0.827057836075814,0.999746247389276,0,0.0567234682126056,0.999648650231305,0.999648650231305,0.87259666998497,0.0871933009310769,0,0.302434073119791,0.105931955261463,0.0283031758115204,0.302434073119791,0.302434073119791,0.105931955261463,0.0283031758115204,0,0
"es1837a","Zaragoza",116947,"080940-99999",66.4610107981835,78005,0.9995769501955,0.901942183193385,0.995295173386321,0.330312159476957,0.366104736875841,0.991795397730915,0.991539003910006,0.308185372732517,0.0750721107621306,0.123633100442279,0.264085635536184,0.064931735145183,0.0151015960515352,0.264085635536184,0.264585603486956,0.0647650791615922,0.0151015960515352,0,0
"es1837a","Zaragoza",116947,"080142-99999",77.1781059705605,51231,0.999824325115653,0.827057836075814,0.999746247389276,0,0.0567234682126056,0.999648650231305,0.999648650231305,0.87259666998497,0.0871933009310769,0,0.302434073119791,0.105931955261463,0.0283031758115204,0.302434073119791,0.302434073119791,0.105931955261463,0.0283031758115204,0,0
"es1837a","Zaragoza",116947,"081600-99999",13.2815431951498,78640,0.999961851475076,0.947240590030519,0.999949135300102,0.330480671414039,0.453942014242116,0.999898270600203,0.999898270600203,0.219481180061038,0.0193031536113937,0.110478128179044,0.458977619532045,0.118107833163784,0.0204094608341811,0.458977619532045,0.44089521871821,0.118107833163784,0.0204094608341811,0.000254323499491353,0.000139877924720244
"es1849a","Elche",301068,"083600-99999",14.1536984166709,104562,0.999980872592338,0.888621105181615,0.999349668139477,0.329335705131883,0.417226143340793,0.998469807387005,0.998441116275511,0.12936822172491,0.00863602455959144,0.10938008071766,0.350366289856736,0.0749603106291004,0.00835867714848607,0.350366289856736,0.332721256288135,0.0749603106291004,0.00835867714848607,0,9.56370383121975e-06
"es1849a","Elche",301068,"083590-99999",22.4471050741635,34294,0.99615093019187,0.994955385781769,0.999883361520966,0.999445967224587,0.995159503120079,0.999825042281449,0.999825042281449,0.0477051379250015,0.0476468186854843,0.269930600104975,0.0514084096343384,0.0003499154371027,0,0.0514084096343384,0.0517583250714411,0.000379075056861259,0,0,2.91596197585583e-05
"es1849a","Elche",301068,"084300-99999",48.747046480344,34845,1,0.998249390156407,1,0.999913904433922,0.992366193141053,0.999799110345817,0.999799110345817,0.134796957956665,0.0376524608982637,0,0.140364471229732,0,0,0.140364471229732,0.153565791361745,0,0,8.6095566078347e-05,0
"es1912a","Valencia",357279,"082840-99999",12.4527162501011,78934,0.999949324752325,0.899663009602959,0.998783794055793,0.329123064838979,0.424278511161223,0.997567588111587,0.997567588111587,0.171472369321205,0.0122254035016596,0.109597891909697,0.462639673651405,0.08608457698837,0.0159880406415486,0.462639673651405,0.444067195378417,0.08608457698837,0.0159880406415486,0,0
"es1912a","Valencia",357279,"080143-99999",16.7130758714576,46754,0.998545578987894,0.744235787312316,0.998502801899303,0,0.392886170167258,0.998460024810711,0.998460024810711,0.558647388458742,0.0229071309406682,0,0.214099328399709,0.0645720152286435,0.0141164392351457,0.214099328399709,0.214099328399709,0.0645720152286435,0.0141164392351457,0,0
"es1912a","Valencia",357279,"082850-99999",4.46767930464794,20224,0.981408227848101,0.981408227848101,0.98046875,0,0,0.724090189873418,0.724090189873418,0,0.0378757911392405,0.0443532436708861,0,0,0,0,0,0,0,0,0
